,Adjusted_Prediction_Date_Copy,Open,High,Low,Close,Volume,Pre_market_volume,Intraday_volume,After_market_volume,After_hour_volume,trading_value,search_frequency,Institution_Total,Other_Corporations,Individual,Foreign_Total,SMA5,SMA20,MA50,RSI,MACD,Signal_Line,Bollinger_Middle,Bollinger_Upper,Bollinger_Lower,Momentum,VROC,Volatility,Stochastic %K,Stochastic %D,BB_width,Close_Open_diff,KOSPI_Open,KOSPI_Close,NASDAQ_Open,NASDAQ_Close,WTI_Oil_Price,cpi,interest_rate,Exchange_Rate,Average_Sentiment_Score,Recommendation,Lag_0_Sentiment_Score,Lag_1_Sentiment_Score,Lag_2_Sentiment_Score,Lag_3_Sentiment_Score,Lag_4_Sentiment_Score,Lag_5_Sentiment_Score,Lag_6_Sentiment_Score,Lag_7_Sentiment_Score,Target
2024-06-27,2024-06-27,197700,198800,197500,198500,147771,98,"132,393","14,490",790,"29,301",4.12573,-58867.0,-1297.0,-20387.0,80551.0,198640.0,199920.0,202418.0,52.87356321839081,-613.1852056467615,-601.6948160886722,199920.0,203576.05481935892,196263.94518064108,-4000.0,-43.27604804440537,1828.0274096794642,27.77777777777778,26.2962962962963,7312.10963871784,800,2767.62,2784.06,17793.94921875,17858.6796875,81.73999786376953,114.09133333333332,3.56,1390.1,-1.0,0.0,-1.0,1.25,-1.0769230769230769,0.4736842105263157,0.8,0.8,0.8,1.6,1
2024-06-28,2024-06-28,198500,205000,198500,202500,287559,8,"285,992",282,"1,277","58,362",4.82579,43816.0,1540.0,-141535.0,96179.0,199140.0,199845.0,202178.0,50.0,-316.8267973185575,-544.7212123346492,199845.0,203197.59522413526,196492.40477586474,2500.0,129.6448622014231,1676.297612067628,72.22222222222221,40.370370370370374,6705.190448270529,4000,2792.79,2797.82,17891.099609375,17732.599609375,81.54000091552734,114.101,3.591,1389.2,-1.5,0.0,-1.5,-1.0,1.25,-1.0769230769230769,0.4736842105263157,0.8,0.8,0.8,0
2024-07-01,2024-07-01,204500,204500,199200,200500,146521,9,"144,913",45,"1,554","29,390",3.83833,-5532.0,-2609.0,40703.0,-32562.0,199620.0,199870.0,201728.0,55.65610859728506,-240.57075891536078,-483.8911216507915,199870.0,203234.89618203026,196505.10381796974,2400.0,-15.932158656025337,1682.4480910151344,50.0,50.0,6729.7923640605295,-4000,2792.96,2804.31,17773.900390625,17879.30078125,83.37999725341797,114.13,3.512,1382.4,1.0,1.0,1.0,-1.5,-1.0,1.25,-1.0769230769230769,0.4736842105263157,0.8,0.8,0
2024-07-02,,200000,200000,196700,197200,196568,7,"194,881",362,"1,318","38,843",3.89495,-3686.0,-355.0,56322.0,-52281.0,199320.0,199705.0,201292.0,46.09053497942387,-441.3323156203551,-475.3793604447043,199705.0,203258.18981969572,196151.81018030428,-1500.0,65.30265570075852,1776.5949098478625,13.333333333333334,45.18518518518519,7106.379639391438,-2800,2798.65,2780.86,17808.0390625,18028.759765625,82.80999755859375,114.14322580645161,3.483,1380.8,1.0,1.0,1.0,1.0,-1.5,-1.0,1.25,-1.0769230769230769,0.4736842105263157,0.8,0
2024-07-03,,197800,198500,196900,197000,165916,0,"163,353",875,"1,688","32,711",3.65302,-56981.0,385.0,32197.0,24399.0,199140.0,199555.0,200662.0,44.35146443514645,-609.5491214077629,-502.213312637316,199555.0,203303.66993957083,195806.33006042917,-900.0,24.99698649951784,1874.33496978542,11.11111111111111,24.81481481481482,7497.339879141655,-800,2797.14,2794.01,18016.119140625,18188.30078125,83.87999725341797,114.15645161290323,3.504,1387.4,1.0,1.0,1.0,1.0,1.0,-1.5,-1.0,1.25,-1.0769230769230769,0.4736842105263157,1
2024-07-05,2024-07-05,199700,201000,197100,197400,245901,45,"244,291",295,"1,270","48,660",4.0571,-42970.0,140.0,102064.0,-59234.0,198620.0,199700.0,199770.0,41.11498257839721,-545.5717141579953,-496.9801696864495,199700.0,203411.1496303706,195988.8503696294,-5100.0,-14.486766194067998,1855.574815185302,15.555555555555555,27.407407407407415,7422.299260741216,-2300,2836.21,2862.23,18200.599609375,18352.759765625,83.16000366210938,114.18290322580644,3.538,1381.9,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,1.0,-1.5,-1.0,1.25,-1.0769230769230769,0
2024-07-08,2024-07-08,196100,196900,193300,196300,189248,51,"188,079",277,841,"36,995",4.10428,-5463.0,-622.0,9179.0,-3094.0,197780.0,199390.0,199496.0,43.38235294117648,-729.1619948733423,-543.4165347238281,199390.0,203151.80247950228,195628.19752049772,-4200.0,29.161007637130513,1880.9012397511387,25.64102564102564,32.250712250712255,7523.604959004559,200,2862.58,2857.76,18371.859375,18403.740234375,82.33000183105469,114.22258064516129,3.498,1379.0,-0.5,0.0,-0.5,0.3333333333333333,1.0,1.0,1.0,-1.5,-1.0,1.25,0
2024-07-09,2024-07-09,196900,196900,194100,194300,188231,0,"186,133",88,"2,010","36,661",4.19694,-15326.0,1425.0,63646.0,-49745.0,197200.0,199205.0,199162.0,39.16083916083917,-1024.235155036382,-639.580258786339,199205.0,203570.16111718686,194839.83888281314,-2900.0,-4.241280371169265,2182.580558593434,8.547008547008547,16.581196581196583,8730.322234373714,-2600,2872.63,2867.38,18465.01953125,18429.2890625,81.41000366210938,114.2358064516129,3.44,1379.4,1.4,1.0,1.4,-0.5,0.3333333333333333,1.0,1.0,1.0,-1.5,-1.0,0
2024-07-10,2024-07-10,193100,194100,190200,190500,268683,5,"266,385",476,"1,817","51,412",4.65249,-51835.0,-733.0,108109.0,-55541.0,195900.0,198775.0,198732.0,30.26315789473685,-1546.8795380126976,-821.0401146316108,198775.0,204625.37110834144,192924.62889165856,-6500.0,61.9391740398756,2925.185554170713,2.027027027027027,12.071687071687075,11700.742216682876,-2600,2863.05,2867.99,18512.08984375,18647.44921875,82.0999984741211,114.24903225806452,3.475,1383.4,0.5,1.0,0.5,1.4,-0.5,0.3333333333333333,1.0,1.0,1.0,-1.5,0
2024-07-11,2024-07-11,191000,191300,188100,190100,297369,119,"291,235","1,469","4,546","56,161",4.6585,9400.0,-788.0,84240.0,-92852.0,193720.0,198295.0,198504.0,32.50883392226149,-1970.6393305097008,-1050.9599578072289,198295.0,205289.2758550757,191300.7241449243,-10900.0,54.913574844497234,3497.137927537862,11.834319526627219,7.469451700220936,13988.551710151427,-900,2888.76,2891.35,18659.25,18283.41015625,82.62000274658203,114.26225806451613,3.528,1385.6,1.2,1.0,1.2,0.5,1.4,-0.5,0.3333333333333333,1.0,1.0,1.0,0
2024-07-12,,189700,193000,189200,189700,194203,12,"193,026",174,991,"37,092",3.97474,-8441.0,1616.0,-22576.0,29401.0,192180.0,197755.0,198198.0,34.32835820895522,-2312.0962695827475,-1303.1872201623326,197755.0,205643.02556844705,189866.97443155295,-7700.0,-21.02390799549412,3944.0127842235274,9.467455621301776,7.776267391652012,15776.051136894093,0,2867.75,2857.0,18303.640625,18398.44921875,82.20999908447266,114.27548387096775,3.528,1380.1,1.2,1.0,1.2,1.2,0.5,1.4,-0.5,0.3333333333333333,1.0,1.0,0
2024-07-15,,190500,191700,188000,188200,153404,25,"149,944",729,"2,706","28,929",3.82803,-19364.0,1572.0,56158.0,-38366.0,190560.0,197040.0,197922.0,31.04693140794224,-2672.928956667485,-1577.1355674633633,197040.0,205674.17932589038,188405.82067410962,-8100.0,-18.940226580994253,4317.089662945187,1.1764705882352942,7.492748578721433,17268.358651780756,-2300,2869.15,2860.92,18485.91015625,18472.5703125,81.91000366210938,114.31516129032258,3.509,1376.3,1.2,1.0,1.2,1.2,1.2,0.5,1.4,-0.5,0.3333333333333333,1.0,0
2024-07-16,2024-07-16,188300,188300,185900,186300,148849,11,"146,437",460,"1,941","27,776",4.06396,-23379.0,-1505.0,34850.0,-9966.0,188960.0,196360.0,197648.0,29.861111111111114,-3076.738851600938,-1877.0562242908782,196360.0,206115.19294907787,186604.80705092213,-8000.0,-20.922164786884203,4877.596474538929,2.094240837696335,4.246055682411139,19510.385898155742,-2000,2861.71,2866.09,18534.26953125,18509.33984375,80.76000213623047,114.3283870967742,3.483,1381.9,1.0,1.0,1.0,1.2,1.2,1.2,0.5,1.4,-0.5,0.3333333333333333,0
2024-07-17,,185600,186500,182400,182500,262322,0,"259,191",788,"2,343","48,106",5.18698,-64785.0,955.0,86534.0,-22704.0,187360.0,195460.0,197228.0,25.000000000000014,-3661.1854775277025,-2233.882074938243,195460.0,206799.6184842558,184120.3815157442,-8000.0,-2.3674739376886516,5669.809242127896,0.4424778761061947,1.2377297673459455,22679.2369685116,-3100,2865.9,2843.29,18188.189453125,17996.919921875,82.8499984741211,114.34161290322581,3.517,1386.0,1.0,1.0,1.0,1.0,1.2,1.2,1.2,0.5,1.4,-0.5,1
2024-07-18,2024-07-18,182500,185300,180700,185000,153728,13,"152,008",669,"1,038","28,302",4.05109,9457.0,1602.0,-49750.0,38691.0,186340.0,194585.0,196838.0,21.311475409836063,-3877.932144820428,-2562.6920889146804,194585.0,206330.77639655845,182839.22360344155,-5100.0,-48.30395905423901,5872.888198279228,18.067226890756302,6.867981868186281,23491.55279311689,2500,2805.64,2824.35,18119.150390625,17871.220703125,82.81999969482422,114.35483870967742,3.523,1381.5,1.0,1.0,1.0,1.0,1.0,1.2,1.2,1.2,0.5,1.4,0
2024-07-19,2024-07-19,183500,184600,178700,182500,142688,141,"140,527",667,"1,353","25,827",4.3385,-11453.0,-481.0,26949.0,-15015.0,184900.0,193710.0,196428.0,20.967741935483872,-4202.985150308232,-2890.750701193391,193710.0,206331.93579281523,181088.06420718477,-7200.0,-26.526366739957673,6310.967896407614,17.040358744394617,11.850021170419042,25243.871585630463,-1000,2800.21,2795.46,17835.58984375,17726.939453125,80.12999725341797,114.36806451612904,3.564,1379.9,-1.2,0.0,-1.2,1.0,1.0,1.0,1.2,1.2,1.2,0.5,0
2024-07-22,2024-07-22,182900,183900,178800,179600,125247,50,"123,526",580,"1,091","22,586",4.71512,-9232.0,2222.0,7406.0,-396.0,183180.0,192785.0,196022.0,21.24183006535948,-4641.098073122819,-3240.8201755792766,192785.0,206697.85282335247,178872.14717664753,-8600.0,-18.35480170008605,6956.426411676229,4.0358744394618835,13.047820024870939,27825.70564670494,-3300,2790.99,2763.51,17923.650390625,18007.5703125,79.77999877929688,114.40774193548387,3.51,1386.6,0.6666666666666666,1.0,0.6666666666666666,-1.2,1.0,1.0,1.0,1.2,1.2,1.2,1
2024-07-23,2024-07-23,179700,182800,179600,180200,95784,0,"93,363",634,"1,787","17,344",4.71855,8192.0,67.0,-7339.0,-920.0,181960.0,191860.0,195616.0,22.903225806451616,-4883.595684181259,-3569.375277299673,191860.0,206554.99019537482,177165.00980462518,-6100.0,-35.65022270891978,7347.495097687402,6.726457399103139,9.267563527653218,29389.98039074964,500,2788.83,2774.29,17982.740234375,17997.349609375,76.95999908447266,114.42096774193548,3.55,1388.6,-1.0,0.0,-1.0,0.6666666666666666,-1.2,1.0,1.0,1.0,1.2,1.2,0
2024-07-24,2024-07-24,179200,182000,177200,177300,119703,0,"117,667",663,"1,373","21,367",5.11062,-25384.0,28.0,29986.0,-4630.0,180920.0,190830.0,195306.0,10.367892976588635,-5249.272209264862,-3905.3546636927113,190830.0,206591.52544047,175068.47455953,-5200.0,-54.36791424280083,7880.762720235002,0.42016806722689076,3.727499968597309,31523.05088093999,-1900,2755.5,2758.71,17733.91015625,17342.41015625,77.58999633789062,114.4341935483871,3.526,1385.1,1.0,1.0,1.0,-1.0,0.6666666666666666,-1.2,1.0,1.0,1.0,1.2,0
2024-07-25,2024-07-25,176400,176400,170000,170300,260980,1,"256,946",673,"3,360","44,680",6.19074,-85207.0,1113.0,54295.0,29799.0,177980.0,189420.0,194842.0,9.309309309309313,-6034.35470374045,-4331.154671702259,189420.0,207207.70716859953,171632.29283140047,-14700.0,69.76738134887593,8893.853584299763,1.1152416356877324,2.753955700672592,35575.414337199065,-6100,2721.29,2710.65,17352.640625,17181.720703125,78.27999877929688,114.44741935483871,3.557,1385.1,0.7560975609756098,1.0,0.7560975609756098,1.0,-1.0,0.6666666666666666,-1.2,1.0,1.0,1.0,1
2024-07-26,2024-07-26,170300,172900,168100,171700,106209,12,"103,707",519,"1,971","18,157",4.64134,20146.0,392.0,-25925.0,5387.0,175820.0,187880.0,194396.0,13.392857142857139,-6468.999339540518,-4758.723605269912,187880.0,206224.03387882357,169535.96612117643,-10800.0,-25.565569634447183,9172.016939411782,12.5,4.678469900971546,36688.067757647135,1400,2724.99,2731.9,17331.94921875,17357.880859375,77.16000366210938,114.46064516129033,3.541,1385.4,2.0,1.0,2.0,0.7560975609756098,1.0,-1.0,0.6666666666666666,-1.2,1.0,1.0,1
2024-07-29,2024-07-29,171700,176900,171700,174500,104500,0,"103,722",172,606,"18,224",3.63329,-15299.0,88.0,-6465.0,21676.0,174800.0,186580.0,194008.0,21.220930232558146,-6512.450272551505,-5109.468938726231,186580.0,204843.29076244868,168316.70923755132,-5100.0,-16.564867821185338,9131.645381224338,24.615384615384617,12.74354208369079,36526.58152489737,2800,2748.32,2765.53,17444.390625,17370.19921875,75.80999755859375,114.50032258064516,3.505,1385.4,-1.0,0.0,-1.0,2.0,0.7560975609756098,1.0,-1.0,0.6666666666666666,-1.2,1.0,0
2024-07-30,2024-07-30,173200,176400,171200,172000,85248,6,"84,244",151,847,"14,792",3.69763,-7460.0,-4020.0,13682.0,-2202.0,173160.0,185320.0,193624.0,22.05438066465257,-6671.707268243277,-5421.9166046296405,185320.0,203971.32703053753,166668.67296946247,-8200.0,-10.999749436231522,9325.663515268761,15.66265060240964,17.592678405931423,37302.65406107507,-1200,2744.4,2738.19,17424.099609375,17147.419921875,74.7300033569336,114.51354838709678,3.513,1382.0,0.75,1.0,0.75,-1.0,2.0,0.7560975609756098,1.0,-1.0,0.6666666666666666,-1.2,1
2024-07-31,2024-07-31,172900,176800,171000,176000,101213,33,"100,361",198,621,"17,611",3.61784,16146.0,-504.0,-20241.0,4599.0,172900.0,184270.0,193384.0,30.79019073569482,-6401.362096568802,-5617.805703017473,184270.0,202512.70293915833,166027.29706084167,-1300.0,-15.446563578189352,9121.351469579165,31.72690763052209,24.001647616105455,36485.40587831667,3100,2745.58,2770.69,17499.23046875,17599.400390625,77.91000366210938,114.52677419354839,3.53,1384.6,1.0,1.0,1.0,0.75,-1.0,2.0,0.7560975609756098,1.0,-1.0,0.6666666666666666,0
2024-08-01,,174300,176800,174300,175300,70054,110,"68,690",318,936,"12,298",3.27124,-8611.0,231.0,6601.0,1779.0,173900.0,182985.0,193154.0,30.540540540540533,-6172.443661820231,-5728.733294778025,182985.0,199833.08594470186,166136.91405529814,5000.0,-73.15733006360641,8424.042972350937,30.508474576271187,25.966010936400977,33696.17188940372,1000,2787.27,2777.68,17647.029296875,17194.150390625,76.30999755859375,114.54,3.512,1380.1,1.0,1.0,1.0,1.0,0.75,-1.0,2.0,0.7560975609756098,1.0,-1.0,1
2024-08-02,2024-08-02,174500,184000,174500,180800,359084,43,"357,340",348,"1,353","64,767",4.5178,88960.0,-2983.0,-102514.0,16537.0,175720.0,182155.0,192808.0,40.975609756097555,-5484.003934745735,-5679.787422771567,182155.0,197589.27150344863,166720.72849655137,9100.0,238.09187545311602,7717.135751724316,62.87128712871287,41.70222311183539,30868.543006897264,6300,2719.39,2676.19,16780.44921875,16776.16015625,73.5199966430664,114.54354838709678,3.542,1365.9,2.4,1.0,2.4,1.0,1.0,0.75,-1.0,2.0,0.7560975609756098,1.0,0
2024-08-05,2024-08-05,179000,180400,160000,170100,314374,24,"309,847",595,"3,908","53,572",6.42667,48439.0,123.0,-25999.0,-22563.0,174840.0,180845.0,192200.0,33.73493975903614,-5735.693562425324,-5690.96865070232,180845.0,195659.2854242667,166030.7145757333,-4400.0,200.83636363636367,7407.14271213335,38.113207547169814,43.83098975071797,29628.570848533418,-8900,2611.3,2441.55,15712.5302734375,16200.080078125,72.94000244140625,114.5541935483871,3.545,1372.8,1.0,1.0,1.0,2.4,1.0,1.0,0.75,-1.0,2.0,0.7560975609756098,1
2024-08-06,2024-08-06,170300,176500,167000,171400,288864,197,"286,623",641,"1,403","49,465",5.00767,-7861.0,344.0,19103.0,-11586.0,174720.0,179700.0,191558.0,38.26638477801269,-5763.818557759194,-5705.538632113695,179700.0,193650.28767860547,165749.71232139453,-600.0,238.85135135135135,6975.143839302741,45.059288537549406,48.681261071144036,27900.57535721094,1100,2533.34,2522.15,16261.3603515625,16366.849609375,73.19999694824219,114.55774193548388,3.535,1360.6,2.0,1.0,2.0,1.0,2.4,1.0,1.0,0.75,-1.0,2.0,1
2024-08-07,2024-08-07,169100,189100,168500,181500,581910,43,"579,019",378,"2,470","106,615",10.9359,140058.0,1239.0,-163132.0,21835.0,175820.0,179250.0,191188.0,46.81238615664845,-4914.47126284687,-5547.32515826033,179250.0,192283.9637304382,166216.0362695618,5500.0,474.93602600456467,6516.9818652191,73.8831615120275,52.351885865582254,26067.92746087641,12400,2515.27,2568.41,16622.310546875,16195.8095703125,75.2300033569336,114.56129032258065,3.487,1372.2,1.5454545454545454,1.0,1.5454545454545454,2.0,1.0,2.4,1.0,1.0,0.75,-1.0,1
2024-08-08,2024-08-08,178800,184900,174100,183800,336637,179,"333,827","1,007","1,624","61,161",8.03527,84338.0,-260.0,-17343.0,-66735.0,177520.0,178935.0,190878.0,51.18829981718464,-4009.5470715298725,-5239.769540914239,178935.0,191143.24139238734,166726.75860761266,8500.0,380.53929825563137,6104.120696193672,81.78694158075601,66.90979721011098,24416.48278477468,5000,2530.21,2556.73,16408.26953125,16660.01953125,76.19000244140625,114.56483870967743,3.531,1376.4,0.5833333333333334,1.0,0.5833333333333334,1.5454545454545454,2.0,1.0,2.4,1.0,1.0,0.75,0
2024-08-09,2024-08-09,183800,183800,171600,172200,371507,569,"367,612",171,"3,155","65,502",13.56542,-94307.0,38.0,190561.0,-96292.0,175800.0,178060.0,190242.0,44.16403785488959,-4180.224162987724,-5027.860465328936,178060.0,189504.21711010506,166615.78288989494,-8600.0,3.4596361854050866,5722.108555052525,41.92439862542955,65.86483390607103,22888.434220210125,-11600,2603.08,2588.43,16636.51953125,16745.30078125,76.83999633789062,114.5683870967742,3.531,1377.7,-1.0,0.0,-1.0,0.5833333333333334,1.5454545454545454,2.0,1.0,2.4,1.0,1.0,0
2024-08-12,2024-08-12,172300,173500,170000,172100,189214,158,"187,237",429,"1,390","32,528",8.25233,-23186.0,-524.0,13627.0,10083.0,176200.0,177255.0,189684.0,43.56120826709061,-4274.284856716928,-4877.145343606534,177255.0,187935.52334613955,166574.47665386045,2000.0,-39.812452683746116,5340.261673069777,41.580756013745706,55.09736540664377,21361.04669227911,-200,2602.16,2618.3,16793.640625,16780.609375,80.05999755859375,114.57903225806452,3.534,1369.4,-0.875,0.0,-0.875,-1.0,0.5833333333333334,1.5454545454545454,2.0,1.0,2.4,1.0,0
2024-08-13,2024-08-13,172100,173700,170600,170900,119427,14,"113,951","1,103","4,359","20,468",6.82303,-5159.0,-1506.0,-562.0,7227.0,176100.0,176485.0,189092.0,44.77124183006536,-4394.995829220279,-4780.715440729284,176485.0,186626.78952339804,166343.21047660196,-500.0,-58.65632269857095,5070.894761699018,37.45704467353952,40.320733104238265,20283.579046796076,-1200,2624.5,2621.5,16944.740234375,17187.609375,78.3499984741211,114.5825806451613,3.579,1367.7,1.2941176470588236,1.0,1.2941176470588236,-0.875,-1.0,0.5833333333333334,1.5454545454545454,2.0,1.0,2.4,0
2024-08-14,2024-08-14,171000,171300,162300,163100,387330,190,"381,480","1,479","4,181","63,995",9.38821,-124439.0,-1732.0,145515.0,-19344.0,172420.0,175515.0,188354.0,44.19354838709677,-5061.706752643455,-4836.913703112118,175515.0,186872.58962567884,164157.41037432116,-18400.0,-33.438160540289736,5678.794812839421,10.652920962199312,29.896907216494853,22715.17925135768,-7900,2649.11,2644.5,17227.640625,17192.599609375,76.9800033569336,114.58612903225807,3.561,1370.3,-1.0,0.0,-1.0,1.2941176470588236,-0.875,-1.0,0.5833333333333334,1.5454545454545454,2.0,1.0,1
2024-08-16,2024-08-16,164700,168600,163500,166400,189894,18,"188,123",769,984,"31,642",6.00029,14800.0,-253.0,-52366.0,37819.0,168940.0,174585.0,187712.0,45.852895148669795,-5263.127484640019,-4922.156459417698,174585.0,185716.2315486445,163453.7684513555,-17400.0,-43.59087087872099,5565.61577432225,21.993127147766323,23.36769759450172,22262.46309728897,1700,2695.49,2697.23,17516.400390625,17631.720703125,76.6500015258789,114.59322580645161,3.554,1361.4,1.0,1.0,1.0,-1.0,1.2941176470588236,-0.875,-1.0,0.5833333333333334,1.5454545454545454,2.0,1
2024-08-19,2024-08-19,166600,172200,166400,168400,141875,92,"140,316",175,"1,292","24,090",4.42086,10969.0,-352.0,-35396.0,24779.0,168180.0,173880.0,187140.0,45.16640253565768,-5201.412930111517,-4978.007753556462,173880.0,184681.67628316925,163078.32371683075,-3800.0,-61.81094838051504,5400.838141584625,28.865979381443296,20.50400916380298,21603.352566338493,1800,2697.97,2674.36,17649.740234375,17876.76953125,74.37000274658203,114.60387096774194,3.538,1360.1,-2.0,0.0,-2.0,1.0,-1.0,1.2941176470588236,-0.875,-1.0,0.5833333333333334,1.5454545454545454,1
2024-08-20,2024-08-20,168400,170700,167200,169000,72264,131,"71,428",89,616,"12,210",3.82889,-331.0,280.0,1508.0,-1457.0,167560.0,173350.0,186470.0,47.549019607843135,-5045.922462260263,-4991.590695297223,173350.0,184009.21889110486,162690.78110889514,-3100.0,-61.80832285137463,5329.609445552428,30.927835051546392,27.262313860252007,21318.437782209716,600,2699.74,2696.63,17849.08984375,17816.939453125,74.04000091552734,114.60741935483871,3.523,1337.8,2.0,1.0,2.0,-2.0,1.0,-1.0,1.2941176470588236,-0.875,-1.0,0.5833333333333334,1
